SANTA ROSA;10;0;0;0;73;0;1;2;0;24;0;12;8;0;0;1
SANTA TEREZA;10;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
SANTA VITORIA DO PALMAR;10;0;0;0;50;5;1;1;1;5;0;0;2;0;0;0
SANTANA DA BOA VISTA;10;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0
SANTANA DO LIVRAMENTO;10;2;2;0;73;14;8;7;0;51;7;12;3;0;0;2
SANTIAGO;10;0;0;0;28;2;3;2;0;19;2;9;13;0;0;0
SANTO ANGELO;10;2;2;0;104;8;6;13;0;51;7;16;12;0;0;2
SANTO ANTONIO DA PATRULHA;10;0;0;0;28;1;1;4;1;22;0;3;5;0;0;0
SANTO ANTONIO DAS MISSOES;10;0;0;0;8;4;0;0;0;4;1;1;0;0;0;0
SANTO ANTONIO DO PALMA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTO ANTONIO DO PLANALTO;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
SANTO AUGUSTO;10;1;1;0;27;0;1;3;0;6;0;2;0;0;0;1
SANTO CRISTO;10;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
SANTO EXPEDITO DO SUL;10;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
SAO BORJA;10;0;0;0;35;6;1;1;0;33;4;6;8;0;0;0
SAO DOMINGOS DO SUL;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SAO FRANCISCO DE ASSIS;10;1;1;0;6;3;0;0;0;4;0;3;1;0;0;1
SAO FRANCISCO DE PAULA;10;1;1;0;17;2;1;0;0;8;2;2;0;0;0;1
SAO GABRIEL;10;0;0;0;75;5;3;4;0;16;6;3;23;0;0;0
SAO JERONIMO;10;0;0;0;21;1;0;0;0;16;1;4;5;0;0;1
SAO JOAO DA URTIGA;10;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
SAO JOAO DO POLESINE;10;0;0;0;2;0;0;0;0;3;1;0;1;0;0;0
SAO JORGE;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAO JOSE DAS MISSOES;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
SAO JOSE DO HERVAL;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
SAO JOSE DO HORTENCIO;10;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
SAO JOSE DO INHACORA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAO JOSE DO NORTE;10;0;0;0;11;3;1;1;0;5;2;2;4;0;0;0
SAO JOSE DO OURO;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
SAO JOSE DO SUL;10;0;0;0;4;0;0;1;0;1;1;0;1;0;0;0
SAO JOSE DOS AUSENTES;10;0;0;0;3;1;0;0;0;1;0;1;1;0;0;0
SAO LEOPOLDO;10;1;1;0;264;1;26;73;10;187;7;8;28;0;0;1
SAO LOURENCO DO SUL;10;0;0;0;32;0;1;1;0;24;0;15;2;0;0;0
SAO LUIZ GONZAGA;10;1;1;0;22;3;0;2;0;21;3;12;7;0;0;1
SAO MARCOS;10;0;0;0;6;0;1;0;0;8;1;1;0;0;0;4
SAO MARTINHO;10;0;0;0;2;0;0;0;0;3;0;0;1;0;0;0
SAO MARTINHO DA SERRA;10;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0
SAO MIGUEL DAS MISSOES;10;0;0;0;1;1;1;0;0;3;1;0;0;0;0;0
SAO NICOLAU;10;0;0;0;3;1;0;0;0;1;1;0;0;0;0;0
SAO PAULO DAS MISSOES;10;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
SAO PEDRO DA SERRA;10;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
SAO PEDRO DAS MISSOES;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAO PEDRO DO BUTIA;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
SAO PEDRO DO SUL;10;0;0;0;28;8;0;2;0;7;1;0;3;0;0;0
SAO SEBASTIAO DO CAI;10;0;0;0;19;0;1;1;0;24;0;21;2;0;0;0
SAO SEPE;10;0;0;0;14;0;0;1;0;8;1;1;1;0;0;0
SAO VALENTIM;10;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0
SAO VALENTIM DO SUL;10;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
SAO VALERIO DO SUL;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SAO VENDELINO;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAO VICENTE DO SUL;10;0;0;0;4;1;0;0;0;4;0;2;0;0;0;0
SAPIRANGA;10;0;0;0;58;0;4;15;1;38;0;10;8;0;0;0
SAPUCAIA DO SUL;10;2;2;0;125;0;13;40;16;97;4;12;26;0;0;2
SARANDI;10;0;0;0;21;1;3;2;0;16;1;6;10;0;0;0
SEBERI;10;0;0;0;16;0;2;0;0;3;2;1;1;0;0;0
SEDE NOVA;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
SEGREDO;10;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
SELBACH;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
SENADOR SALGADO FILHO;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
SENTINELA DO SUL;10;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
SERAFINA CORREA;10;1;1;0;5;0;0;0;0;10;4;6;2;0;0;1
SERIO;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
SERTAO;10;0;0;0;4;1;0;0;0;3;0;0;0;0;0;0
SERTAO SANTANA;10;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0
SETE DE SETEMBRO;10;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
SEVERIANO DE ALMEIDA;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
SILVEIRA MARTINS;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SINIMBU;10;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
SOBRADINHO;10;0;0;0;13;0;0;0;0;12;1;0;0;0;0;0
SOLEDADE;10;1;1;0;20;2;1;1;0;9;3;8;3;0;0;1
TABAI;10;0;0;0;3;1;1;0;0;2;0;0;0;0;0;0
TAPEJARA;10;0;0;0;30;0;2;4;0;9;0;3;0;0;0;0
TAPERA;10;0;0;0;9;0;1;2;0;1;0;1;1;0;0;0
TAPES;10;0;0;0;7;1;0;2;0;1;2;0;6;0;0;0
TAQUARA;10;0;0;0;42;1;6;3;1;43;4;66;10;0;0;0
TAQUARI;10;0;0;0;10;2;0;4;1;22;0;14;2;0;0;0
TAQUARUCU DO SUL;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TAVARES;10;0;0;0;9;1;0;0;0;4;0;0;0;0;0;0
TENENTE PORTELA;10;0;0;0;12;1;1;0;0;7;2;2;2;0;0;0
TERRA DE AREIA;10;0;0;0;7;0;0;0;0;10;0;0;1;0;0;0
TEUTONIA;10;0;0;0;12;0;1;0;0;21;2;11;3;0;0;0
TIO HUGO;10;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
TIRADENTES DO SUL;10;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0
TOROPI;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TORRES;10;1;1;0;57;0;5;3;1;43;0;21;6;0;0;1
TRAMANDAI;10;1;1;0;71;3;2;7;1;40;3;10;12;0;0;1
TRAVESSEIRO;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRES ARROIOS;10;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
TRES CACHOEIRAS;10;0;0;0;4;0;0;0;0;10;0;1;0;0;0;0
TRES COROAS;10;0;0;0;7;0;0;0;0;5;3;7;1;0;0;0
TRES DE MAIO;10;0;0;0;7;1;0;1;0;12;4;2;4;0;0;0
TRES FORQUILHAS;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRES PALMEIRAS;10;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
TRES PASSOS;10;0;0;0;28;0;0;3;0;19;1;4;8;0;0;0
TRINDADE DO SUL;10;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
TRIUNFO;10;0;0;0;20;3;1;1;0;12;2;4;7;0;0;0
TUCUNDUVA;10;0;0;0;2;1;0;1;0;3;1;0;0;0;0;0
TUNAS;10;0;0;0;2;1;0;0;0;3;0;0;0;0;0;0
TUPANCI DO SUL;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TUPANCIRETA;10;0;0;0;7;0;1;0;0;15;1;1;0;0;0;0
TUPANDI;10;0;0;0;1;1;0;0;0;4;0;0;0;0;0;0
TUPARENDI;10;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0
TURUCU;10;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
UBIRETAMA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIAO DA SERRA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNISTALDA;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
URUGUAIANA;10;4;4;1;102;6;2;20;0;53;9;11;11;1;0;5
VACARIA;10;0;0;0;90;2;3;12;0;42;9;14;9;0;0;2
VALE DO SOL;10;1;1;0;0;0;0;0;0;5;0;1;0;0;0;1
VALE REAL;10;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0
VALE VERDE;10;1;1;0;6;2;0;1;0;0;0;0;0;0;0;1
VANINI;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
VENANCIO AIRES;10;2;2;0;77;3;7;11;0;30;3;7;6;0;0;2
VERA CRUZ;10;0;0;0;7;0;1;0;0;10;1;1;2;0;0;0
VERANOPOLIS;10;0;0;0;6;2;0;0;0;9;1;3;5;0;0;0
VESPASIANO CORREA;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VIADUTOS;10;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0
VIAMAO;10;7;9;0;188;4;7;76;11;135;11;10;12;0;0;9
VICENTE DUTRA;10;1;1;0;2;0;1;0;0;1;1;0;0;0;0;1
VICTOR GRAEFF;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
VILA FLORES;10;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0
VILA LANGARO;10;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
VILA MARIA;10;0;0;0;5;2;0;0;0;0;1;2;0;0;0;0
VILA NOVA DO SUL;10;0;0;0;8;2;1;0;0;2;1;0;0;0;0;0
VISTA ALEGRE;10;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
VISTA ALEGRE DO PRATA;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
VISTA GAUCHA;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1
VITORIA DAS MISSOES;10;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0
WESTFALIA;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
XANGRI-LA;10;0;0;0;14;0;0;2;0;16;1;3;1;0;0;0
ACEGUA;11;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
AGUA SANTA;11;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
AGUDO;11;0;0;0;3;0;1;0;0;5;1;0;0;0;0;0
AJURICABA;11;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
ALECRIM;11;1;1;0;3;0;0;0;0;2;6;0;1;0;0;1
ALEGRETE;11;0;0;0;45;3;2;7;0;29;1;8;3;0;0;1
ALEGRIA;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;11;0;0;0;3;0;1;0;0;2;1;0;0;0;0;0
ALPESTRE;11;0;0;0;2;0;0;1;0;0;1;1;0;0;0;0
ALTO ALEGRE;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALTO FELIZ;11;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
ALVORADA;11;4;4;0;99;0;2;86;15;124;9;19;31;0;0;4
AMARAL FERRADOR;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AMETISTA DO SUL;11;0;0;0;17;1;0;0;0;2;0;1;0;0;0;0
ANDRE DA ROCHA;11;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
ANTA GORDA;11;0;0;0;3;0;0;0;0;1;1;0;0;0;0;0
ANTONIO PRADO;11;0;0;0;9;0;1;0;2;8;0;3;3;0;0;0
ARAMBARE;11;0;0;0;8;1;0;1;0;4;0;1;0;0;0;0
ARARICA;11;0;0;0;4;0;0;0;0;4;0;3;0;0;0;0
ARATIBA;11;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
ARROIO DO MEIO;11;1;1;0;16;0;2;0;1;15;1;1;1;0;0;1
ARROIO DO PADRE;11;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
ARROIO DO SAL;11;0;0;0;22;1;1;0;0;8;0;0;0;0;0;0
ARROIO DO TIGRE;11;0;0;0;3;2;1;0;0;2;1;1;0;0;0;0
ARROIO DOS RATOS;11;0;0;0;5;1;0;0;0;3;1;7;7;0;0;0
ARROIO GRANDE;11;0;0;0;7;1;0;1;0;2;0;0;1;0;0;0
ARVOREZINHA;11;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0
AUGUSTO PESTANA;11;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0
AUREA;11;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0
BAGE;11;1;1;0;103;5;6;10;0;72;8;6;20;0;0;1
BALNEARIO PINHAL;11;0;0;0;22;0;0;4;1;10;0;4;1;0;0;0
BARAO;11;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
BARAO DE COTEGIPE;11;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
BARAO DO TRIUNFO;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BARRA DO GUARITA;11;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
BARRA DO QUARAI;11;0;0;0;3;0;0;0;0;1;0;2;0;0;0;0
BARRA DO RIBEIRO;11;1;1;0;5;0;0;0;0;5;0;0;1;0;0;1
BARRA DO RIO AZUL;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BARRA FUNDA;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BARRACAO;11;0;0;0;2;2;0;0;0;2;1;0;0;0;0;0
BARROS CASSAL;11;0;0;0;7;2;0;0;0;0;0;5;0;0;0;0
BENJAMIN CONSTANT DO SUL;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BENTO GONCALVES;11;0;0;0;91;0;4;8;1;110;7;22;20;0;0;0
BOA VISTA DAS MISSOES;11;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0
BOA VISTA DO BURICA;11;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
BOA VISTA DO CADEADO;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BOA VISTA DO INCRA;11;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
BOA VISTA DO SUL;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BOM JESUS;11;0;0;0;5;0;0;0;0;4;0;0;5;0;0;0
BOM PRINCIPIO;11;0;0;0;4;0;1;0;0;10;0;8;1;0;0;0
BOM PROGRESSO;11;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
BOM RETIRO DO SUL;11;1;1;0;7;2;0;0;0;4;0;4;1;0;0;1
BOQUEIRAO DO LEAO;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BOSSOROCA;11;0;0;0;2;1;0;0;0;4;0;0;0;0;0;0
BOZANO;11;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
BRAGA;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
BROCHIER;11;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0
BUTIA;11;1;1;0;14;3;1;4;0;12;1;7;7;0;0;1
CACAPAVA DO SUL;11;0;0;0;29;7;0;0;0;10;1;9;0;0;0;0
CACEQUI;11;0;0;0;10;4;0;0;0;9;3;1;0;0;0;0
CACHOEIRA DO SUL;11;1;1;0;41;2;6;6;0;41;3;2;13;0;0;1
CACHOEIRINHA;11;1;1;0;124;0;12;36;3;111;1;9;4;0;0;2
CACIQUE DOBLE;11;0;0;0;0;0;1;1;0;1;19;0;0;0;0;0
CAIBATE;11;0;0;0;2;1;0;0;0;2;0;0;0;0;0;0
CAICARA;11;0;0;0;2;0;1;0;0;3;0;0;0;0;0;0
CAMAQUA;11;0;0;0;54;3;2;6;1;19;1;12;7;0;0;0
CAMARGO;11;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CAMBARA DO SUL;11;0;0;0;3;0;0;0;0;4;2;1;0;0;0;0
CAMPESTRE DA SERRA;11;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
CAMPINA DAS MISSOES;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
CAMPINAS DO SUL;11;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
CAMPO BOM;11;0;0;0;45;0;8;13;0;66;3;8;6;0;0;0
CAMPO NOVO;11;0;0;0;9;1;0;0;0;2;0;5;0;0;0;0
CAMPOS BORGES;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CANDELARIA;11;0;0;0;18;0;0;2;0;19;2;2;4;0;0;0
CANDIDO GODOI;11;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
CANDIOTA;11;0;0;0;8;2;1;0;0;5;0;0;0;0;0;0
CANELA;11;0;0;0;41;0;1;5;0;48;1;8;10;0;0;0
CANGUCU;11;0;0;0;31;3;3;2;0;16;1;0;3;0;0;0
CANOAS;11;2;2;0;354;0;25;105;23;332;13;40;51;0;0;2
CANUDOS DO VALE;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CAPAO BONITO DO SUL;11;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CAPAO DA CANOA;11;1;1;0;86;0;5;10;2;68;4;8;15;0;0;1
CAPAO DO CIPO;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CAPAO DO LEAO;11;0;0;0;5;1;1;3;0;4;0;0;0;0;0;0
CAPELA DE SANTANA;11;0;0;0;6;0;0;0;0;1;0;1;5;0;0;0
CAPITAO;11;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
CAPIVARI DO SUL;11;0;0;0;3;0;0;0;0;5;1;0;0;0;0;0
CARAA;11;1;1;0;1;0;0;0;0;2;0;1;3;0;0;1
CARAZINHO;11;0;0;0;35;0;6;11;1;45;2;6;3;0;0;0
CARLOS BARBOSA;11;0;0;0;11;0;3;0;2;22;0;2;0;0;0;0
CARLOS GOMES;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CASCA;11;0;0;0;9;1;0;0;0;4;0;0;0;0;0;0
CASEIROS;11;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0
CATUIPE;11;0;0;0;5;0;0;0;0;2;0;0;1;0;0;0
CAXIAS DO SUL;11;5;5;0;330;3;51;70;12;484;23;13;18;0;0;6
CENTENARIO;11;1;1;0;2;0;0;0;0;0;0;0;0;0;0;1
CERRITO;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CERRO BRANCO;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CERRO GRANDE;11;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
CERRO GRANDE DO SUL;11;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
CERRO LARGO;11;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0
CHAPADA;11;0;0;0;4;0;1;0;0;9;0;0;0;0;0;0
CHARQUEADAS;11;0;0;0;13;0;0;0;0;18;1;24;18;0;0;0
CHARRUA;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIAPETTA;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CHUI;11;0;0;0;5;1;0;1;0;0;0;2;2;0;0;0
CHUVISCA;11;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
CIDREIRA;11;2;2;0;25;0;0;1;0;7;4;6;3;0;0;2
CIRIACO;11;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0
COLINAS;11;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
COLORADO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CONDOR;11;0;0;0;8;3;0;0;0;2;0;0;0;0;0;0
CONSTANTINA;11;0;0;0;2;0;0;0;1;7;0;3;1;0;0;0
COQUEIRO BAIXO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COQUEIROS DO SUL;11;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
CORONEL BARROS;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
CORONEL BICACO;11;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
CORONEL PILAR;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COTIPORA;11;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0
COXILHA;11;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
CRISSIUMAL;11;0;0;0;4;1;0;0;0;5;0;0;0;0;0;0
CRISTAL;11;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0
CRISTAL DO SUL;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CRUZ ALTA;11;0;0;0;47;0;1;4;0;62;5;4;7;0;0;0
CRUZALTENSE;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
CRUZEIRO DO SUL;11;0;0;0;4;0;0;0;0;5;0;0;0;0;0;0
DAVID CANABARRO;11;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
DERRUBADAS;11;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0
DEZESSEIS DE NOVEMBRO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DILERMANDO DE AGUIAR;11;0;0;0;2;2;0;1;0;2;0;0;0;0;0;0
DOIS IRMAOS;11;0;0;0;7;1;0;1;0;27;0;3;0;0;0;0
DOIS IRMAOS DAS MISSOES;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DOIS LAJEADOS;11;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
DOM FELICIANO;11;0;0;0;6;3;0;1;0;2;0;1;1;0;0;0
DOM PEDRITO;11;0;0;0;27;4;3;1;0;10;2;6;11;0;0;0
DOM PEDRO DE ALCANTARA;11;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
DONA FRANCISCA;11;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
DOUTOR RICARDO;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DR MAURICIO CARDOSO;11;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
ELDORADO DO SUL;11;0;0;0;34;1;5;7;0;19;4;7;4;0;0;0
ENCANTADO;11;0;0;0;50;0;3;3;0;19;1;6;6;0;0;0
ENCRUZILHADA DO SUL;11;0;0;0;10;3;0;1;0;8;7;3;3;0;0;0
ENGENHO VELHO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ENTRE IJUIS;11;0;0;0;5;0;0;0;0;3;1;2;0;0;0;0
ENTRE RIOS DO SUL;11;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
EREBANGO;11;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ERECHIM;11;3;4;0;53;0;0;1;0;59;9;27;9;0;0;4
ERNESTINA;11;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
ERVAL GRANDE;11;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ERVAL SECO;11;0;0;0;6;1;0;1;0;0;0;0;0;0;0;0
ESMERALDA;11;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
ESPERANCA DO SUL;11;0;0;0;1;0;0;0;0;1;0;0;5;0;0;0
ESPUMOSO;11;0;0;0;2;0;1;0;0;7;0;1;0;0;0;0
ESTACAO;11;0;0;0;1;0;0;0;0;4;0;3;0;0;0;0
ESTANCIA VELHA;11;0;0;0;56;1;0;4;0;19;0;9;1;0;0;0
ESTEIO;11;3;4;0;80;0;9;21;1;77;1;4;7;0;0;4
ESTRELA;11;0;0;0;16;1;0;1;0;23;0;7;4;0;0;0
ESTRELA VELHA;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EUGENIO DE CASTRO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FAGUNDES VARELA;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FARROUPILHA;11;0;0;0;34;0;6;6;4;70;2;8;14;0;0;1
FAXINAL DO SOTURNO;11;0;0;0;3;0;0;0;0;4;0;0;1;0;0;0
FAXINALZINHO;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FAZENDA VILA NOVA;11;0;0;0;3;0;0;0;0;2;0;2;1;0;0;0
FELIZ;11;0;0;0;6;0;1;0;0;15;0;0;1;0;0;0
FLORES DA CUNHA;11;0;0;0;15;2;2;2;0;32;1;2;3;0;0;0
FLORIANO PEIXOTO;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
FONTOURA XAVIER;11;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0
FORMIGUEIRO;11;0;0;0;4;1;0;1;0;4;1;0;0;0;0;0
FORQUETINHA;11;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
FORTALEZA DOS VALOS;11;0;0;0;4;0;2;0;0;3;0;0;0;0;0;0
FREDERICO WESTPHALEN;11;0;0;0;9;1;0;0;0;13;2;7;1;0;0;0
GARIBALDI;11;0;0;0;16;0;2;0;1;7;2;5;1;0;0;0
GARRUCHOS;11;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
GAURAMA;11;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0
GENERAL CAMARA;11;0;0;0;2;0;0;0;0;2;0;3;0;0;0;0
GENTIL;11;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
GETULIO VARGAS;11;0;0;0;8;0;1;1;0;10;1;5;3;0;0;0
GIRUA;11;0;0;0;11;0;0;2;0;6;2;2;3;0;0;0
GLORINHA;11;0;0;0;3;0;0;0;0;5;0;0;2;0;0;0
GRAMADO;11;1;1;0;44;1;5;2;0;43;4;14;6;0;0;1
GRAMADO DOS LOUREIROS;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GRAMADO XAVIER;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
GRAVATAI;11;2;3;0;144;1;11;75;9;245;9;7;25;0;0;3
GUABIJU;11;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
GUAIBA;11;1;1;0;48;0;1;9;1;36;1;16;6;0;0;1
GUAPORE;11;0;0;0;15;2;0;0;0;13;1;8;4;0;0;0
GUARANI DAS MISSOES;11;1;1;0;8;0;1;1;0;0;0;1;0;0;0;1
HARMONIA;11;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
HERVAL;11;0;0;0;8;2;0;1;0;3;0;0;0;0;0;0
HERVEIRAS;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HORIZONTINA;11;1;1;0;13;0;0;0;0;8;1;1;2;0;0;1
HULHA NEGRA;11;0;0;0;2;0;0;0;1;3;0;0;0;0;0;0
HUMAITA;11;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0
IBARAMA;11;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
IBIACA;11;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0
IBIRAIARAS;11;0;0;0;7;1;0;0;0;2;0;0;1;0;0;0
IBIRAPUITA;11;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
